mutants,gene,Fold_change
RMV8_hybrid_T60_CSP,RMV8_lytA,1.072665387
RMV8_hybrid_T60_CSP,RMV8_lytA,1.148375533
RMV8_hybrid_T60_CSP,Int_RMV8,0.770322357
RMV8_hybrid_T60_CSP,Int_RMV8,0.76163165
RMV8_hybrid_T60_CSP,Int_RMV8,0.752574201
RMV8_hybrid_T60_CSP,Imma_2743,1.035625775
RMV8_hybrid_T60_CSP,Imma_2743,1.092243515
RMV8_hybrid_T60_CSP,Imma_2743,1.137309628
RMV8_hybrid_T120_CSP,rpoA,1.045803233
RMV8_hybrid_T120_CSP,rpoA,1.074226478
RMV8_hybrid_T120_CSP,rpoA,0.890132671
RMV8_hybrid_T120_CSP,recA,1.719712545
RMV8_hybrid_T120_CSP,recA,3.858066161
RMV8_hybrid_T120_CSP,recA,2.68302155
RMV8_hybrid_T120_CSP,dnaC,6.545833975
RMV8_hybrid_T120_CSP,dnaC,4.61119625
RMV8_hybrid_T120_CSP,dnaC,4.571195877
RMV8_hybrid_T120_CSP,RMV8_lytA,4.198277459
RMV8_hybrid_T120_CSP,RMV8_lytA,6.525744149
RMV8_hybrid_T120_CSP,RMV8_lytA,5.757468026
RMV8_hybrid_T120_CSP,Int_RMV8,1.244621615
RMV8_hybrid_T120_CSP,Int_RMV8,1.216641925
RMV8_hybrid_T120_CSP,Int_RMV8,1.216458571
RMV8_hybrid_T120_CSP,Imma_2743,2.232533571
RMV8_hybrid_T120_CSP,Imma_2743,2.35870837
RMV8_hybrid_T120_CSP,Imma_2743,2.500075898
RMV8_hybrid_T20_MMC,rpoA,1.00430731
RMV8_hybrid_T20_MMC,rpoA,1.013411673
RMV8_hybrid_T20_MMC,rpoA,0.982535041
RMV8_hybrid_T20_MMC,recA,0.590184828
RMV8_hybrid_T20_MMC,recA,0.649129976
RMV8_hybrid_T20_MMC,recA,0.799772675
RMV8_hybrid_T20_MMC,dnaC,1.10393584
RMV8_hybrid_T20_MMC,dnaC,1.142030198
RMV8_hybrid_T20_MMC,dnaC,1.039014534
RMV8_hybrid_T20_MMC,RMV8_lytA,0.622412424
RMV8_hybrid_T20_MMC,RMV8_lytA,0.525120591
RMV8_hybrid_T20_MMC,RMV8_lytA,0.536468143
RMV8_hybrid_T20_MMC,Int_RMV8,0.717534957
RMV8_hybrid_T20_MMC,Int_RMV8,0.808347496
RMV8_hybrid_T20_MMC,Int_RMV8,0.793582135
RMV8_hybrid_T20_MMC,Imma_2743,0.857776188
RMV8_hybrid_T20_MMC,Imma_2743,0.991286063
RMV8_hybrid_T20_MMC,Imma_2743,0.914617619
RMV8_hybrid_T60_MMC,rpoA,1.153306695
RMV8_hybrid_T60_MMC,rpoA,1.000849131
RMV8_hybrid_T60_MMC,rpoA,0.866336417
RMV8_hybrid_T60_MMC,recA,0.905235585
